lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a,t0,log_scaler,scaler,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99
# Adaptation terminated
# Step size = 0.265613
# Elements of inverse mass matrix:
# 0.514289, -0.00440222, 0.0104331, -0.000152749
# -0.00440222, 0.0118505, -0.0296515, 0.0020843
# 0.0104331, -0.0296515, 0.25828, -0.00513842
# -0.000152749, 0.0020843, -0.00513842, 0.0579587
-79.175554,0.9848015,0.26561318,4,15,0,83.510538,0.6050742,1.3009007,0.10179453,-2.7169486,0.066076074,0.048873779,-0.88041159,0.045075076,-2.1175496,-0.095841646,-1.4109908,-0.37221545,-1.7688765,-0.92525523,-0.031328634,-0.4494886,-1.7529552,-1.3151654,0.1146995,-0.19102776,0.090184308,-0.46319025,-0.58216551,-0.51169955,-0.14937348,-0.4688175,-0.025849296,-0.83397381,-0.2275121,-0.059822875,-0.23927625,0.087963712,-2.4114694,-0.33724145,-0.39806016,-1.9453456,-0.059299665,-1.8813025,-0.044125932,-1.120284,-0.41032455,-0.71406755,-0.64055669,-0.76139632,0.091911061,-0.28107446,-2.1031107,-1.1439878,-0.055132912,-0.28271153,0.010167824,0.07227097,-0.19996864,-0.90548705,-0.72931586,-0.30221833,-0.09413826,0.094846704,-0.92643249,-0.018929527,0.013775231,-4.3036602,-0.23659744,-1.7098897,-0.20039269,0.0069997189,-2.8582561,-0.03462325,-0.10396109,0.08058349,0.087925416,-0.13380792,-0.05820894,0.069153655,0.024996923,-0.078140038,-0.16054678,-0.13372447,0.055012723,-0.17049951,-3.2569226,-1.7012348,-0.021891774,-2.3397454,-0.37174766,0.090169224,-0.75202724,-0.12043289,-1.7892909,-0.69053689,-0.27679481,-0.5111451,-0.61946113,-0.45320973,-1.0616121,-2.7616212,-0.38334302,0.017399453,-0.55580449,-0.18766577,-0.4211692,-2.0795464,-0.016919509,-0.22320818
-78.176802,0.99993399,0.26561318,3,7,0,79.481418,0.51776329,1.2709784,0.10828651,-2.922376,0.053805692,0.092237304,-0.87874222,0.080356918,-2.1815278,-0.060684024,-1.4431915,-0.35393411,-1.8181344,-0.91833633,0.0066021985,-0.50959096,-1.8236798,-1.3579279,0.15310502,-0.16016277,0.13659659,-0.44823972,-0.56185159,-0.50897223,-0.14174586,-0.45412975,0.012161478,-0.83739946,-0.20115639,-0.034113799,-0.21276634,0.13462543,-2.4885873,-0.31593464,-0.37996437,-2.0007887,-0.023080061,-1.9338849,-0.007054226,-1.1367185,-0.40276118,-0.70852744,-0.63158976,-0.76075827,0.13833689,-0.25674518,-2.1683404,-1.145336,-0.037037654,-0.29619259,0.043102942,0.10824109,-0.19818314,-0.90899227,-0.72469435,-0.28177835,-0.07017842,0.13923659,-0.93644551,0.027507192,0.05074889,-4.4318635,-0.21279352,-1.7550057,-0.17222588,0.047416262,-2.9576944,-0.0047297146,-0.07044283,0.12651858,0.13452054,-0.10204791,-0.032085555,0.11321471,0.056771696,-0.070938041,-0.16793668,-0.099676624,0.10139104,-0.14116175,-3.4020734,-1.7417699,0.017359148,-2.4219839,-0.34095172,0.12597536,-0.75440415,-0.080606493,-1.8636064,-0.81323864,-0.26179052,-0.48758945,-0.62275532,-0.49964516,-1.0782542,-2.8483638,-0.36227468,0.057779117,-0.54525314,-0.18363055,-0.46452127,-2.139728,0.02208363,-0.1964331
-78.615019,0.9818858,0.26561318,4,15,0,80.596328,0.51946186,1.1653367,0.10942417,-2.7608923,0.063235319,0.19414534,-0.99661134,0.30818709,-2.5433569,-0.011637919,-1.6605781,-0.36856996,-2.0985257,-1.0481131,0.07319868,-0.083971419,-2.082902,-1.5460488,0.29690913,-0.13431439,0.27908556,-0.4810228,-0.61857795,-0.55210709,0.17999382,-0.48802916,0.081640327,-0.94501935,-0.18473412,0.24322751,-0.19904814,0.27849439,-2.9075347,-0.32306789,-0.39966079,-2.3280877,0.035366392,-2.248676,0.05606693,-1.3005171,-0.42650135,-0.7927903,-0.70079438,-0.85420227,0.30305399,-0.25211201,-2.5308996,-1.3220582,0.24483247,0.067530279,0.12041187,0.31706303,0.13799315,-1.0312931,-0.81134273,-0.28233334,0.21876333,0.27607642,-1.0591133,0.10398959,0.28990585,-5.7102473,-0.19944974,-2.0319906,-0.14980979,0.12845692,-3.466829,0.26147803,-0.02454047,0.25555687,0.2783837,-0.063811878,0.2453966,0.30900889,0.13655899,0.23354742,0.17056499,-0.058920722,0.21862662,-0.11112913,-4.1518407,-2.0144306,0.087255873,-2.8465849,-0.35295399,0.24073618,-0.84413723,-0.035844206,-2.1342051,-0.31852362,-0.25865623,-0.52916527,-0.68659375,-0.083169825,-1.2266181,-3.4229781,-0.37849127,0.28713586,-0.59641513,0.14724643,-0.054855791,-2.490481,0.094267641,-0.17915142
-79.914524,0.94212216,0.26561318,4,15,0,83.624355,0.41217617,1.3169467,0.10553221,-2.8273311,0.059170565,0.03780262,-0.85042985,-0.014913279,-2.0651629,-0.095202501,-1.3770655,-0.36284019,-1.7249042,-0.88680914,-0.032736423,-0.63135641,-1.7401911,-1.301536,0.083560336,-0.18673302,0.068758966,-0.44910558,-0.55656392,-0.50713741,-0.25328652,-0.45455294,-0.030957385,-0.8152308,-0.22418369,-0.14164435,-0.23177226,0.065783861,-2.3489642,-0.32782308,-0.38796775,-1.8957066,-0.060365662,-1.8339516,-0.04654809,-1.0918501,-0.40989457,-0.69435594,-0.62284381,-0.74370745,0.063334684,-0.27219851,-2.0564707,-1.0969785,-0.14707934,-0.41553637,-0.0045021969,0.015883151,-0.31381153,-0.87968892,-0.70821739,-0.29625501,-0.17862718,0.072989937,-0.90437049,-0.01474571,-0.046411371,-4.1040193,-0.23260782,-1.6673741,-0.19591372,0.0014707338,-2.7887049,-0.10796105,-0.10307548,0.062406962,0.065401624,-0.13192991,-0.13817577,0.026885737,0.0099838951,-0.18189579,-0.28228409,-0.13456865,0.037179451,-0.17167665,-3.2335029,-1.6478494,-0.021725043,-2.3032252,-0.34737491,0.063561639,-0.73746678,-0.11205337,-1.7794626,-0.9329145,-0.27908238,-0.48655711,-0.61445624,-0.62146424,-1.0361177,-2.685296,-0.37340625,-0.039047003,-0.53905252,-0.29963449,-0.58685837,-2.0220847,-0.020191729,-0.21881093
-78.959076,0.99685076,0.26561318,4,15,0,81.967157,0.67130034,1.1659001,0.11460312,-2.6530803,0.070433919,0.20908405,-0.98526612,0.29895517,-2.5222544,0.0064953106,-1.640941,-0.34974487,-2.0832821,-1.0446417,0.089300347,-0.22086301,-2.0209685,-1.5031125,0.3138806,-0.11549027,0.28763241,-0.46384116,-0.61030398,-0.52392248,0.11918256,-0.47095834,0.099911329,-0.9231368,-0.16463411,0.2091416,-0.18119313,0.28730818,-2.8884914,-0.30440087,-0.38054382,-2.3079797,0.053005378,-2.2281732,0.073643504,-1.2806759,-0.39770582,-0.77293221,-0.68104992,-0.83208514,0.30670886,-0.23460396,-2.5033614,-1.3242791,0.21770445,-0.020897831,0.14599334,0.31894669,0.068045968,-1.013758,-0.79364653,-0.26264794,0.17667079,0.28663137,-1.0400917,0.11196784,0.27169185,-5.9335712,-0.17990705,-2.0137748,-0.1311703,0.14458258,-3.4443856,0.23128235,-0.0064099497,0.26698684,0.28729688,-0.045379934,0.21012335,0.30617738,0.16151567,0.19277527,0.10662105,-0.037724271,0.23449194,-0.089110089,-3.9817635,-2.0062917,0.10225851,-2.7968456,-0.34688877,0.26395485,-0.82294751,-0.025963885,-2.0630555,-0.53165921,-0.22998476,-0.52202384,-0.65562983,-0.21979673,-1.2074817,-3.3900322,-0.35890594,0.27306727,-0.57948516,0.081764256,-0.18312873,-2.4758673,0.11101673,-0.16005384
-80.288127,0.98932723,0.26561318,4,15,0,81.497537,0.26420845,1.291575,0.098430014,-2.9635719,0.051634156,0.051975768,-0.88452595,0.069310572,-2.1527688,-0.097914613,-1.44044,-0.38402567,-1.8037956,-0.91610243,-0.032037784,-0.34470199,-1.8323009,-1.3718085,0.11026377,-0.19493206,0.10213165,-0.47239747,-0.57596668,-0.54025485,-0.084551102,-0.47825141,-0.029404534,-0.85442593,-0.23788998,-0.013506224,-0.24376576,0.10099452,-2.4422185,-0.34470623,-0.4092475,-1.9729557,-0.061087877,-1.9101899,-0.046915319,-1.1400305,-0.44022923,-0.72284392,-0.64888089,-0.77722774,0.10793334,-0.28769587,-2.1459519,-1.1339652,-0.01370198,-0.19380718,-0.0048268321,0.085092803,-0.12782236,-0.91792115,-0.73984708,-0.31561392,-0.035340389,0.10013001,-0.95018166,-0.0056342868,0.050944785,-4.2235532,-0.24902306,-1.7409696,-0.20740689,0.0073258354,-2.9070441,0.011286615,-0.10813926,0.089179337,0.099911649,-0.13947312,-0.0091991885,0.091841608,0.0081800767,-0.039347964,-0.10662681,-0.13718149,0.062118931,-0.18104825,-3.3936274,-1.7120979,-0.017970211,-2.4160442,-0.35602498,0.073321256,-0.77948877,-0.11516195,-1.8682461,-0.54899154,-0.29955194,-0.50492739,-0.65134119,-0.33866919,-1.085377,-2.7908596,-0.39132848,0.052510728,-0.56555139,-0.11959628,-0.3161763,-2.1008739,-0.016143842,-0.2326063
-78.823155,0.99311009,0.26561318,4,15,0,83.037444,0.54344662,1.1686015,0.11291881,-2.5908292,0.074957858,0.20179473,-0.98377491,0.29589192,-2.5174531,-0.0012858905,-1.6368466,-0.35387613,-2.0697013,-1.0406364,0.083837465,-0.18603107,-2.0377906,-1.511715,0.30457733,-0.12378019,0.28237833,-0.46603802,-0.61018507,-0.53139541,0.13366439,-0.47297728,0.091611685,-0.92822526,-0.17226428,0.21257905,-0.18634674,0.28115232,-2.8799001,-0.30962636,-0.38572785,-2.3035202,0.046094358,-2.2244807,0.066557173,-1.2815624,-0.40702569,-0.77927269,-0.68760459,-0.83857332,0.30297044,-0.23892138,-2.5049675,-1.3152083,0.21532898,-0.0019772528,0.13306408,0.31034488,0.083064094,-1.0159605,-0.79686941,-0.26744362,0.18211214,0.2814858,-1.0383727,0.11054628,0.27187949,-5.8796251,-0.1851215,-2.0071342,-0.13743483,0.13793203,-3.4356699,0.23494696,-0.013172871,0.26025011,0.28105602,-0.05208887,0.21488106,0.30216234,0.15065718,0.19969978,0.12217964,-0.049816688,0.22220606,-0.099799581,-4.1369104,-1.991198,0.097489329,-2.819424,-0.34472834,0.25184509,-0.82502061,-0.027519565,-2.0893169,-0.47249109,-0.24117663,-0.52045638,-0.66476168,-0.18518864,-1.2044961,-3.4226093,-0.36663395,0.27007521,-0.58072383,0.094589167,-0.15067816,-2.4650308,0.10419433,-0.16655946
-79.122598,0.99900101,0.26561318,4,15,0,80.034763,0.4537798,1.2584522,0.11440314,-3.1451944,0.043058553,0.11731041,-0.8663046,0.075359584,-2.1996114,-0.035522355,-1.4489123,-0.33651304,-1.8331055,-0.90139454,0.031473081,-0.67185536,-1.8533342,-1.3725778,0.16896681,-0.13593584,0.15756948,-0.43212647,-0.54035227,-0.50018631,-0.20016889,-0.43817221,0.03735189,-0.82864118,-0.17965886,-0.061690892,-0.19126547,0.15578719,-2.5120644,-0.29654978,-0.36204836,-2.0148906,0.0017398831,-1.9468325,0.017889413,-1.1338491,-0.39158542,-0.69440747,-0.61608341,-0.74966808,0.15509849,-0.23632759,-2.1869584,-1.1316065,-0.070114113,-0.38909337,0.064792358,0.1095209,-0.26694541,-0.89947418,-0.71176843,-0.2638075,-0.10314616,0.15950246,-0.93271776,0.056544058,0.043303298,-4.4384401,-0.19342585,-1.7659999,-0.15013659,0.072749767,-2.9915431,-0.025751376,-0.046433328,0.14955746,0.15561291,-0.078646165,-0.059602866,0.12212481,0.076858833,-0.12139757,-0.24403238,-0.073579887,0.12771043,-0.11799558,-3.4443727,-1.749904,0.04284831,-2.4475925,-0.31556356,0.14467095,-0.74715097,-0.053250867,-1.8934652,-1.0737468,-0.24658768,-0.4652897,-0.61654671,-0.64738357,-1.0775833,-2.8634622,-0.34188574,0.055909795,-0.53109835,-0.24817288,-0.60554648,-2.1559895,0.047494501,-0.17493537
-79.173341,0.99354541,0.26561318,4,15,0,81.357063,0.38724753,1.1435943,0.11633749,-2.8424149,0.058284742,0.23358918,-0.99669951,0.33559656,-2.6094276,0.020633521,-1.6948191,-0.35205119,-2.1481583,-1.0432314,0.10851661,-0.18351409,-2.1589727,-1.5913661,0.33280565,-0.10656304,0.32092492,-0.46708239,-0.60190493,-0.54932897,0.17006904,-0.47440396,0.11607223,-0.95179335,-0.1613931,0.25509159,-0.17391321,0.32050014,-2.9812515,-0.30328498,-0.3837553,-2.3830842,0.068995684,-2.302026,0.090105643,-1.3185404,-0.41977624,-0.78902079,-0.69374877,-0.85601992,0.34395831,-0.22933589,-2.604715,-1.3251026,0.25233629,0.029197137,0.15133233,0.3465768,0.11867946,-1.0365492,-0.80859801,-0.26374869,0.22811063,0.31592455,-1.0709137,0.14560434,0.31732215,-5.7401622,-0.17765381,-2.0789635,-0.12398566,0.16559883,-3.5705274,0.2794818,0.0064141885,0.2969601,0.32008697,-0.034656639,0.25829763,0.34566238,0.16712959,0.22741862,0.1448707,-0.028695676,0.25934789,-0.085577909,-4.4577785,-2.0459397,0.1247691,-2.9615498,-0.32389841,0.27309826,-0.85075705,-0.0012055474,-2.2146584,-0.50785529,-0.24342506,-0.50940963,-0.69033635,-0.16968478,-1.2442852,-3.5248128,-0.36033908,0.31741087,-0.58658324,0.1306757,-0.13614104,-2.5447359,0.13056441,-0.15511613
-78.780784,1,0.26561318,3,7,0,79.336267,0.44512929,1.1495476,0.1148804,-2.8360295,0.058658104,0.22402029,-0.99535418,0.32745781,-2.5892419,0.013264135,-1.6834075,-0.35491524,-2.1327647,-1.0435874,0.10014309,-0.16446373,-2.1345031,-1.5762017,0.32398205,-0.11252138,0.31011234,-0.4695306,-0.60511312,-0.54820082,0.16889204,-0.47674432,0.10825067,-0.94770285,-0.16590032,0.24988012,-0.17950092,0.3096017,-2.9607054,-0.30726,-0.38637524,-2.3668716,0.061152192,-2.2858662,0.082268838,-1.311904,-0.4194078,-0.78854815,-0.69413892,-0.85364834,0.33314994,-0.23415097,-2.5807034,-1.3232882,0.24697649,0.032963243,0.14469753,0.33855282,0.11969642,-1.0334799,-0.80773847,-0.26709761,0.2227536,0.30599582,-1.0657708,0.13523727,0.30861353,-5.7571383,-0.18188049,-2.0641044,-0.12945624,0.15675836,-3.5391184,0.27261703,-0.0005700369,0.28653827,0.30936399,-0.041061511,0.25256234,0.33561264,0.16048211,0.22641246,0.14792517,-0.035227045,0.24950485,-0.090532107,-4.3344651,-2.0384696,0.1154113,-2.9195125,-0.33134711,0.26622118,-0.84624055,-0.0091304398,-2.1892391,-0.46771824,-0.24584594,-0.51343207,-0.68728536,-0.15389723,-1.2378192,-3.4918768,-0.36351967,0.30836929,-0.58797646,0.13128795,-0.12120352,-2.5302118,0.12186265,-0.15991362
-79.400246,0.99011515,0.26561318,4,15,0,80.71372,0.77042092,1.2574567,0.11044457,-2.6997638,0.06722139,0.11063206,-0.89622331,0.10911817,-2.2149523,-0.046717949,-1.4619025,-0.34837942,-1.8499364,-0.94849551,0.019785639,-0.50391524,-1.7934909,-1.3408937,0.18743947,-0.14816757,0.15592588,-0.44689619,-0.57790631,-0.49121592,-0.13008706,-0.45307678,0.029078251,-0.83924431,-0.18955023,-0.014043369,-0.20431702,0.15514459,-2.5301297,-0.30911168,-0.37422842,-2.0308123,-0.008812031,-1.9621561,0.007821897,-1.1475963,-0.38179218,-0.7085928,-0.63002296,-0.75998083,0.15762358,-0.2500395,-2.1967415,-1.1881454,-0.00049682516,-0.2868891,0.075204201,0.14610208,-0.18687131,-0.91677701,-0.72817655,-0.27372924,-0.052651538,0.15901212,-0.94465906,0.027401768,0.0714604,-4.604774,-0.20314343,-1.7823959,-0.16175041,0.063244887,-3.0076686,0.014050283,-0.057409316,0.14651159,0.1551435,-0.089724222,-0.013649176,0.13541722,0.087577059,-0.041649424,-0.1460235,-0.08183339,0.12607519,-0.12478075,-3.3753002,-1.7761306,0.029966227,-2.4402004,-0.35437846,0.16129102,-0.75632877,-0.083285984,-1.8249428,-0.82689444,-0.23680533,-0.50349396,-0.60417065,-0.50480535,-1.0895874,-2.8866728,-0.3546069,0.080442734,-0.54641647,-0.17011238,-0.46672584,-2.1769962,0.037407813,-0.1861066
-79.994744,0.97021857,0.26561318,4,15,0,83.396472,0.75666526,1.2339776,0.12048551,-2.9534648,0.052158674,0.15592056,-0.87946466,0.10494586,-2.2561798,-0.0037293751,-1.4762973,-0.31882836,-1.8805031,-0.9251866,0.063809616,-0.81117899,-1.8463795,-1.3679372,0.21916229,-0.10798326,0.19556674,-0.42053847,-0.54411298,-0.47681402,-0.2318155,-0.42696325,0.073599285,-0.82754104,-0.15277925,-0.059506606,-0.16818632,0.19464637,-2.5834608,-0.27703642,-0.34467861,-2.0649649,0.03453542,-1.9936718,0.05168718,-1.1478193,-0.36262443,-0.68951009,-0.60802898,-0.74485528,0.19076036,-0.21573332,-2.2372601,-1.1710009,-0.056648297,-0.45690909,0.11363418,0.15213307,-0.30979971,-0.90584141,-0.71027029,-0.24216477,-0.11023279,0.19866779,-0.93987097,0.079271698,0.062123943,-4.6942747,-0.16880592,-1.8078026,-0.12396962,0.10841972,-3.0793496,-0.019680108,-0.015723113,0.18903324,0.19464515,-0.049216785,-0.05915554,0.15500299,0.12464346,-0.12619966,-0.2787241,-0.038750926,0.17197554,-0.085170447,-3.4580981,-1.8006442,0.074395323,-2.489893,-0.31337785,0.19780361,-0.74395628,-0.03464777,-1.8793663,-1.3378604,-0.21123653,-0.4674657,-0.59469076,-0.78539578,-1.0906825,-2.9400565,-0.32226415,0.079742252,-0.52392238,-0.28500202,-0.73161813,-2.2167749,0.0820874,-0.14926262
-79.389573,0.99447553,0.26561318,4,15,0,82.209252,0.37691685,1.1807965,0.10187038,-2.8268652,0.059198138,0.15895877,-0.99607316,0.28562961,-2.5084697,-0.042182104,-1.6506939,-0.39073492,-2.0769765,-1.0402836,0.041190263,0.0052227729,-2.0898533,-1.5540521,0.25752774,-0.16193956,0.24541073,-0.49833977,-0.62682177,-0.57471903,0.19927113,-0.50519989,0.047429927,-0.95416544,-0.21293012,0.2398633,-0.22375425,0.24500532,-2.8572368,-0.34525427,-0.42096145,-2.2959613,0.0036908276,-2.2200034,0.023382499,-1.297579,-0.45368025,-0.80164175,-0.71233694,-0.86435016,0.27133895,-0.2756776,-2.5037434,-1.3041214,0.24095993,0.11434574,0.081135342,0.28707836,0.16563567,-1.0333796,-0.81962641,-0.30781675,0.22379927,0.24009072,-1.0647984,0.075367086,0.27424415,-5.285465,-0.22712287,-2.0112384,-0.17736266,0.094598577,-3.4099391,0.25531275,-0.055087423,0.22074301,0.24452979,-0.093659607,0.24332961,0.28133641,0.096952493,0.23652286,0.1927163,-0.089868755,0.18248966,-0.14264859,-4.1716026,-1.9794608,0.056852619,-2.8357877,-0.36485861,0.19723912,-0.85891496,-0.062966876,-2.1416575,-0.1624545,-0.28836412,-0.53977473,-0.70735811,0.0039727394,-1.2273888,-3.346634,-0.39995669,0.26847003,-0.61034359,0.17102168,0.02397665,-2.4478138,0.061639483,-0.20674229
-80.200766,0.98650634,0.26561318,3,15,0,82.741138,0.47080103,1.2066504,0.12762235,-2.7913715,0.061337034,0.20091635,-0.87785939,0.12094102,-2.3237266,0.031469811,-1.5027652,-0.29575641,-1.9143443,-0.92208755,0.10687621,-1.0947867,-1.9187448,-1.4067,0.25916371,-0.079758239,0.24301629,-0.3999154,-0.5253607,-0.46914693,-0.29491992,-0.40644088,0.11243448,-0.83344198,-0.12613374,-0.079822594,-0.13817906,0.24030319,-2.6626896,-0.25329112,-0.32473697,-2.1225599,0.073466267,-2.0486874,0.091278925,-1.1644828,-0.35198,-0.68992569,-0.60440286,-0.74835956,0.23627326,-0.18715879,-2.312715,-1.1748548,-0.092409517,-0.59769272,0.14509026,0.17040689,-0.39928112,-0.91194495,-0.70726223,-0.21589073,-0.14228416,0.24710782,-0.94121231,0.13192092,0.074686641,-4.956859,-0.13910367,-1.848581,-0.093383032,0.15208426,-3.1852805,-0.026753359,0.020403066,0.23515701,0.24010548,-0.015016806,-0.077148664,0.1882829,0.16020581,-0.17361826,-0.3675289,-0.012674467,0.20873214,-0.059678696,-3.7763145,-1.8291485,0.1194284,-2.6071619,-0.27805729,0.2343225,-0.74091019,0.010665605,-1.966228,-1.8689157,-0.19525994,-0.44231116,-0.5956598,-1.0443029,-1.0979337,-3.1009686,-0.30513112,0.093649555,-0.50745437,-0.36870001,-0.9710502,-2.273597,0.12403049,-0.12059276
-80.657187,0.98274012,0.26561318,4,15,0,84.181906,0.62035332,1.2169761,0.089385641,-2.9314759,0.05331829,0.0948291,-0.99873128,0.23219153,-2.4159139,-0.094462674,-1.609926,-0.42241674,-2.0190228,-1.0454995,-0.018090478,0.060311018,-1.999101,-1.5039098,0.19535524,-0.20627229,0.17630246,-0.52653612,-0.65270218,-0.58879177,0.17777627,-0.53304634,-0.0085682696,-0.94848813,-0.25234929,0.20251071,-0.26716029,0.17651161,-2.7518631,-0.38033841,-0.45025602,-2.2191826,-0.051878009,-2.1459756,-0.032789126,-1.276361,-0.47238047,-0.80869059,-0.72458311,-0.86469916,0.20241158,-0.31609747,-2.3990239,-1.2967224,0.21059214,0.12127114,0.02985879,0.2339997,0.15499834,-1.0290752,-0.82763004,-0.34303565,0.1884293,0.17273009,-1.0579823,0.0077428523,0.2202206,-5.0417816,-0.26704263,-1.9507512,-0.22138914,0.033419062,-3.2622929,0.21026041,-0.10670391,0.15344029,0.17648907,-0.14258181,0.2036188,0.21854665,0.043679022,0.2135532,0.18493375,-0.13520602,0.1213707,-0.18328863,-3.7295641,-1.9415133,-0.0058383172,-2.6687196,-0.41232617,0.14187664,-0.85831247,-0.12003913,-2.0393666,-0.042058282,-0.31779194,-0.57219375,-0.71103004,0.048884824,-1.2123309,-3.16164,-0.42952414,0.2140895,-0.63265672,0.15915688,0.06515501,-2.3728846,0.0019996098,-0.24796872
-82.073502,0.99032727,0.26561318,3,7,0,83.211958,0.38857012,1.2164158,0.088692928,-3.2251554,0.039749606,0.093273153,-0.99157672,0.227957,-2.4202219,-0.095552389,-1.6166549,-0.42599998,-2.0261193,-1.0276877,-0.019184443,0.06183281,-2.0511769,-1.5370218,0.18459274,-0.20695559,0.17592375,-0.52803244,-0.64129409,-0.60378498,0.18095655,-0.53454708,-0.011414195,-0.95359491,-0.25614277,0.2037503,-0.26825271,0.1763113,-2.752387,-0.38222258,-0.45304835,-2.2214515,-0.053576281,-2.1491255,-0.034822441,-1.2793797,-0.48791315,-0.80829192,-0.72440936,-0.86848264,0.20248801,-0.31733706,-2.4096645,-1.2743184,0.20486069,0.12745203,0.018748724,0.22538319,0.15958564,-1.0280615,-0.82709998,-0.34826321,0.19397535,0.16959077,-1.064726,0.015100493,0.2219461,-4.8436901,-0.27215746,-1.9556652,-0.22375843,0.031909407,-3.2685814,0.21283186,-0.10875928,0.15254749,0.17601495,-0.14492847,0.20606655,0.21843275,0.031372634,0.2048013,0.1786251,-0.13704407,0.12028256,-0.18820134,-3.8113488,-1.9333397,-0.0051236572,-2.6992167,-0.398818,0.12789145,-0.86754276,-0.11427657,-2.0950776,-0.039314953,-0.33118741,-0.56089186,-0.7283999,0.05946913,-1.2192383,-3.1441934,-0.43045231,0.21647074,-0.63394536,0.16271642,0.07218238,-2.36986,0.00079582133,-0.25102847
-80.28949,0.99548414,0.26561318,4,15,0,85.364776,0.57166417,1.1596299,0.11507045,-2.4440654,0.086807226,0.21595393,-0.99397652,0.31194764,-2.5461882,0.0086079369,-1.6487968,-0.34817223,-2.0852038,-1.0584078,0.095958629,-0.20664829,-2.0302551,-1.5075874,0.32503009,-0.11657892,0.29813331,-0.46256469,-0.61674418,-0.5230573,0.13741087,-0.46960028,0.10379889,-0.93226003,-0.16443073,0.22150642,-0.17891029,0.2966321,-2.914627,-0.30408612,-0.38130817,-2.3290883,0.057438478,-2.2487349,0.078284483,-1.2911155,-0.39727548,-0.78352103,-0.69019354,-0.84181327,0.31895977,-0.23224804,-2.533182,-1.34061,0.22695138,-0.0089008853,0.14926676,0.32850248,0.08257247,-1.0237734,-0.80078705,-0.25969215,0.18793497,0.29834628,-1.0409792,0.11964441,0.2845802,-6.5466612,-0.17613276,-2.0259184,-0.12909897,0.1509485,-3.4785676,0.24513851,-0.0028117277,0.27544391,0.29655748,-0.042352171,0.22379411,0.31731154,0.16830351,0.21145495,0.12803389,-0.041675388,0.23527174,-0.091008702,-4.22393,-2.0120262,0.10956066,-2.8527844,-0.34578718,0.2715496,-0.82467803,-0.020772482,-2.0824304,-0.52039995,-0.22980533,-0.52484931,-0.65771998,-0.20836296,-1.209088,-3.5113139,-0.3635594,0.2820619,-0.5789963,0.095089556,-0.17002917,-2.4933265,0.11651247,-0.15862985
-77.747979,1,0.26561318,3,7,0,80.544093,0.5784729,1.2255242,0.10435748,-2.8208727,0.059553949,0.12795665,-0.93911283,0.19658831,-2.3366815,-0.050506948,-1.5407786,-0.37045169,-1.9423293,-0.98575968,0.024333004,-0.20863924,-1.928098,-1.4376468,0.21438315,-0.16001753,0.19454824,-0.47274662,-0.59874405,-0.53414725,0.050593227,-0.47911578,0.032152005,-0.89038316,-0.20440206,0.12048935,-0.2181023,0.19356769,-2.6675086,-0.32958216,-0.39851837,-2.14254,-0.0086908435,-2.0704405,0.0095617117,-1.2129594,-0.41977715,-0.75317061,-0.67020234,-0.80814599,0.20967659,-0.26594991,-2.3214717,-1.2327159,0.12391562,-0.062015476,0.06919052,0.21215516,0.0082405985,-0.96948901,-0.77084921,-0.29213728,0.093547355,0.19431462,-0.99613538,0.047672731,0.17423303,-4.9158928,-0.21743277,-1.8768682,-0.17351264,0.072384447,-3.1713613,0.13995852,-0.061639051,0.17695521,0.19351872,-0.096542075,0.12208724,0.20558951,0.083914655,0.10820977,0.041371265,-0.092186119,0.14636096,-0.13789817,-3.6611344,-1.8657688,0.03614542,-2.5922613,-0.36085788,0.17176439,-0.8000002,-0.074720724,-1.970155,-0.42719167,-0.26798832,-0.51875939,-0.65539594,-0.2101397,-1.1482254,-3.0806783,-0.37942083,0.17428434,-0.57724598,0.018241635,-0.18223208,-2.2928156,0.042755615,-0.19968612
