lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a,t0,log_scaler,scaler,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50
# Adaptation terminated
# Step size = 0.132926
# Elements of inverse mass matrix:
# 0.397239, 0.0158476, -0.0184816, -0.0124651
# 0.0158476, 0.0154179, -0.0434277, 0.00552843
# -0.0184816, -0.0434277, 1.14286, -0.0211633
# -0.0124651, 0.00552843, -0.0211633, 0.05652
-61.836718,0.99994224,0.13292588,5,31,0,64.277145,0.44751768,1.4543543,0.26464845,-2.6748809,0.068915039,-0.31488755,-0.29179853,-2.9471133,-0.40715444,-0.15590371,-0.56774736,-1.2332759,-0.12616637,-4.130378,-1.1413325,-0.19865894,-2.549743,-0.29483417,-4.2416248,-0.36326987,-0.17230809,-0.22602485,-0.11295869,-0.16270514,-0.16299082,-0.5722795,-1.8463211,-0.30521513,-1.2636465,-0.62465502,-0.12906634,-3.0840835,-0.38312369,-0.31811475,-0.35943147,-1.2728035,-0.3278056,-1.5003798,-0.1303927,-0.36328748,-1.668025,-2.2251574,-0.89616138,-0.62894802,-1.6407882,-1.0262833,-0.23862192,-0.65715607,-0.25725352,-0.8884845,-0.77195418,-0.15217669,-2.6455334,-0.57541703,-0.14962139
-61.293635,0.99876257,0.13292588,4,31,0,62.490146,0.49909912,1.4075729,0.24702811,-2.8137281,0.05998096,-0.33481436,-0.30874316,-3.16533,-0.43817482,-0.13714137,-0.60894738,-1.3229263,-0.080884317,-4.5966755,-1.2234333,-0.18395762,-2.7063595,-0.3181139,-4.5349245,-0.38354045,-0.14395306,-0.23919164,-0.048357014,-0.11293612,-0.11656631,-0.22007624,-1.9714181,-0.32901649,-1.3507359,-0.66848174,-0.083147552,-3.2621452,-0.40678097,-0.34239173,-0.38813045,-1.3609562,-0.34959555,-1.6101106,-0.069232924,-0.39330295,-0.74148124,-2.3858414,-0.95878895,-0.67947826,-1.7501952,-1.102977,-0.24732271,-0.70682591,-0.088099254,-0.95430528,-0.8291168,-0.13161291,-2.8291343,-0.61695651,-0.13621588
-64.371585,0.9896389,0.13292588,4,15,0,65.087524,0.22163364,1.3496024,0.27797258,-2.4765583,0.084031941,-0.23688813,-0.20872393,-3.2689108,-0.34991176,-0.028040714,-0.53319111,-1.3134907,0.017358056,-4.6007246,-1.184861,-0.06463405,-2.8653062,-0.21867653,-5.2803417,-0.2820113,-0.034123994,-0.13353466,0.036155374,-0.012073899,-0.01425666,-0.44997618,-2.0436309,-0.22483289,-1.3589514,-0.60955346,0.023307375,-3.3975747,-0.31784414,-0.2415051,-0.29046093,-1.3651078,-0.23716221,-1.6032599,0.028738258,-0.29503122,-1.961236,-2.4720166,-0.90706596,-0.60595885,-1.820815,-1.0629198,-0.1337907,-0.65218114,-0.09492115,-0.91743916,-0.77986895,-0.028953713,-2.9815259,-0.53340138,-0.028996767
-64.652169,0.99805912,0.13292588,3,7,0,65.365056,0.19141134,1.3489391,0.27724797,-2.4854441,0.083288558,-0.23850205,-0.2102747,-3.2684672,-0.35228851,-0.028376122,-0.53440987,-1.317743,0.017029627,-4.5057541,-1.1838512,-0.062594807,-2.8972493,-0.22206431,-5.208344,-0.28152554,-0.032319412,-0.13664342,0.035264446,-0.0095408414,-0.011847849,-0.43452657,-2.0430223,-0.22733302,-1.3613168,-0.6115328,0.023956158,-3.4242078,-0.31885891,-0.24370358,-0.29260773,-1.3674379,-0.23710362,-1.6054774,0.030060052,-0.29734275,-1.891153,-2.4685224,-0.90713767,-0.60835329,-1.8287022,-1.0647731,-0.13387326,-0.65647737,-0.090871372,-0.92200363,-0.78360025,-0.030367454,-2.9968947,-0.53449026,-0.029862346
-62.800453,0.99782989,0.13292588,4,15,0,66.969245,0.22061825,1.3786305,0.27435798,-2.745776,0.064198463,-0.25772821,-0.2310467,-3.1560735,-0.36618353,-0.062711649,-0.53915387,-1.2906964,-0.024561455,-4.2298576,-1.1590801,-0.093393134,-2.8380443,-0.24356472,-4.7573061,-0.29715405,-0.065853343,-0.16305457,-0.012152423,-0.047431194,-0.049044961,-0.49049739,-1.9679126,-0.24964621,-1.3243967,-0.60997329,-0.019934778,-3.3887316,-0.33186647,-0.26485096,-0.31155891,-1.3288249,-0.25877346,-1.574098,-0.017217144,-0.31649118,-1.8515943,-2.3588429,-0.8905923,-0.61400644,-1.7683732,-1.0518158,-0.16127835,-0.65414571,-0.14400911,-0.90827203,-0.77578509,-0.063069733,-2.8789364,-0.53775454,-0.06473827
-61.26738,0.99801784,0.13292588,5,31,0,64.61642,0.61108238,1.3812092,0.26792453,-2.9256417,0.053630265,-0.27453239,-0.24775213,-3.2384575,-0.38239324,-0.077316373,-0.55673337,-1.3023475,-0.030784408,-4.9022004,-1.1976992,-0.12325412,-2.7309792,-0.2617609,-4.5266045,-0.32411161,-0.085352683,-0.18088472,-0.0065448475,-0.060989676,-0.063351358,-0.38108263,-1.9614795,-0.27219267,-1.323083,-0.61674447,-0.034075012,-3.2879024,-0.34592578,-0.28505818,-0.33231774,-1.3339205,-0.29345049,-1.6038946,-0.027223389,-0.33866766,-1.4243218,-2.4062863,-0.9202867,-0.63520315,-1.7297219,-1.0747569,-0.18620495,-0.66054315,-0.10776945,-0.91844808,-0.78720376,-0.071577014,-2.8653114,-0.56804578,-0.07655523
-62.235295,0.99539121,0.13292588,5,31,0,62.860901,0.32566485,1.3582171,0.27748844,-2.6878967,0.068023866,-0.24152584,-0.21382992,-3.2487299,-0.35259668,-0.03800702,-0.53419605,-1.3032002,0.0060610251,-4.6655728,-1.1819789,-0.076946401,-2.8169196,-0.22365168,-5.0404282,-0.28742325,-0.044557186,-0.14010327,0.023343166,-0.023416082,-0.02534477,-0.47365167,-2.0120665,-0.23276919,-1.3405449,-0.60395999,0.0075018355,-3.3874683,-0.31913795,-0.24854265,-0.29721169,-1.3470083,-0.24809235,-1.6013805,0.011725475,-0.30209146,-1.9757072,-2.4336303,-0.90161495,-0.60933415,-1.7860585,-1.0621311,-0.14471021,-0.645565,-0.10883587,-0.90832696,-0.77340136,-0.035557845,-2.9265807,-0.53496673,-0.038527499
-63.605348,0.99753083,0.13292588,4,15,0,64.805413,0.44649316,1.3197286,0.25950735,-2.6475043,0.070827758,-0.27690092,-0.24658435,-3.5167489,-0.39625438,-0.040200069,-0.59161025,-1.4016004,0.031960709,-6.7865813,-1.2930957,-0.092239716,-2.8822285,-0.25769083,-5.5884169,-0.33069657,-0.043905724,-0.16554326,0.073133597,-0.0021520386,-0.0073107566,-0.087263709,-2.162053,-0.26977966,-1.4413497,-0.661249,0.030943592,-3.4601365,-0.36019655,-0.2857147,-0.33841571,-1.4534434,-0.29071213,-1.723999,0.051124419,-0.34408342,-0.72859864,-2.65894,-0.99125076,-0.6705366,-1.8952039,-1.151253,-0.17307731,-0.70377202,0.05059908,-0.9842518,-0.84240989,-0.03421672,-3.1162265,-0.59819678,-0.041647184
-64.278578,0.99542046,0.13292588,4,31,0,67.672911,0.364915,1.2958607,0.26869194,-2.6310922,0.071999784,-0.24540007,-0.21392503,-3.5806212,-0.36990578,0.00056199829,-0.57110491,-1.4133022,0.072448813,-6.4800827,-1.2905662,-0.047607916,-2.971556,-0.22642999,-6.2642646,-0.29701713,-0.00063920355,-0.13069483,0.11071104,0.041064551,0.035946678,-0.11514498,-2.2083446,-0.23749439,-1.4580951,-0.64642205,0.073702232,-3.553331,-0.3316053,-0.25470616,-0.30931816,-1.4675098,-0.25486306,-1.7414527,0.092836372,-0.31501258,-0.98689635,-2.7055748,-0.97979357,-0.65365702,-1.940019,-1.1507618,-0.13529159,-0.69149578,0.073284284,-0.98072028,-0.83312922,0.0052438441,-3.1952956,-0.57335204,-0.0030126369
-63.322364,0.99918252,0.13292588,5,31,0,66.75075,0.32505647,1.3819962,0.26528006,-2.3950133,0.091171463,-0.28132673,-0.25449836,-3.1952154,-0.38663028,-0.082028894,-0.56686386,-1.3024243,-0.030851181,-4.7931153,-1.2008318,-0.12922173,-2.7081478,-0.25705055,-5.1094902,-0.33394703,-0.095383856,-0.17612592,-0.0025298741,-0.071118302,-0.073766397,-0.33606084,-2.0131998,-0.26643404,-1.3510591,-0.63658919,-0.028801026,-3.244886,-0.36179734,-0.28287178,-0.32981135,-1.3597342,-0.28823047,-1.5865753,-0.019875318,-0.33339934,-1.2962122,-2.441963,-0.93290006,-0.63030966,-1.7749633,-1.0692833,-0.1869068,-0.67000826,-0.096560222,-0.92413196,-0.79536622,-0.07976733,-2.8758041,-0.57112583,-0.07930028
